# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name,Source Layer,Target Layer
5453b63455474a33623186b8,5453b63455474a3362317f4c,54b954ba55474a0e08bd35a7,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362318b8d,54b954ba55474a0e08bd35a8,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63555474a336231ab34,54b954ba55474a0e08bd35a9,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362318d29,54b954ba55474a0e08bd35aa,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a33623173bf,54b954ba55474a0e08bd35ab,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a336231743f,54b954ba55474a0e08bd35ac,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362318a28,54b954ba55474a0e08bd35ad,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362317d2c,54b954ba55474a0e08bd35ae,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362317b30,54b954ba55474a0e08bd35af,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63555474a336231a8ba,54b954ba55474a0e08bd35b0,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362317d30,54b954ba55474a0e08bd35b1,TwoWay,crosslayer,None,train,road
5453b63455474a33623186b8,5453b63455474a3362318f9b,54b954ba55474a0e08bd35b2,TwoWay,crosslayer,None,train,road
5453b63455474a3362319317,5453b63555474a336231a478,54b954ba55474a0e08bd35b3,TwoWay,crosslayer,None,train,road
5453b63455474a3362319317,5453b63455474a336231790b,54b954ba55474a0e08bd35b4,TwoWay,crosslayer,None,train,road
5453b63455474a3362319317,5453b63555474a336231a796,54b954ba55474a0e08bd35b5,TwoWay,crosslayer,None,train,road
5453b63455474a3362319317,5453b63555474a336231aa87,54b954ba55474a0e08bd35b6,TwoWay,crosslayer,None,train,road
5453b63455474a3362319316,5453b63555474a336231a2ef,54b954ba55474a0e08bd35b7,TwoWay,crosslayer,None,train,road
5453b63455474a3362319316,5453b63555474a336231a197,54b954ba55474a0e08bd35b8,TwoWay,crosslayer,None,train,road
5453b63455474a3362319316,5453b63455474a33623199e0,54b954ba55474a0e08bd35b9,TwoWay,crosslayer,None,train,road
5453b63455474a3362319316,5453b63455474a3362318335,54b954ba55474a0e08bd35ba,TwoWay,crosslayer,None,train,road
5453b63455474a3362319316,5453b63555474a336231a540,54b954ba55474a0e08bd35bb,TwoWay,crosslayer,None,train,road
5453b63455474a3362319316,5453b63555474a3362319dca,54b954ba55474a0e08bd35bc,TwoWay,crosslayer,None,train,road
5453b63455474a3362319316,5453b63555474a336231a57f,54b954ba55474a0e08bd35bd,TwoWay,crosslayer,None,train,road
5453b63455474a3362319311,5453b63455474a3362317679,54b954ba55474a0e08bd35be,TwoWay,crosslayer,None,train,road
5453b63455474a3362319311,5453b63455474a33623198d7,54b954ba55474a0e08bd35bf,TwoWay,crosslayer,None,train,road
5453b63455474a3362319311,5453b63455474a33623195fc,54b954ba55474a0e08bd35c0,TwoWay,crosslayer,None,train,road
5453b63455474a3362319311,5453b63455474a33623179f7,54b954ba55474a0e08bd35c1,TwoWay,crosslayer,None,train,road
5453b63455474a3362319311,5453b63455474a33623177db,54b954ba55474a0e08bd35c2,TwoWay,crosslayer,None,train,road
5453b63455474a3362319311,5453b63455474a336231947a,54b954ba55474a0e08bd35c3,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63455474a3362317f9d,54b954ba55474a0e08bd35c4,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63455474a3362318d36,54b954ba55474a0e08bd35c5,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63455474a3362318f83,54b954ba55474a0e08bd35c6,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63455474a336231882d,54b954ba55474a0e08bd35c7,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63555474a336231a8e7,54b954ba55474a0e08bd35c8,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63455474a3362317ba4,54b954ba55474a0e08bd35c9,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63555474a336231a382,54b954ba55474a0e08bd35ca,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63555474a336231abff,54b954ba55474a0e08bd35cb,TwoWay,crosslayer,None,train,road
5453b63455474a33623177e8,5453b63455474a336231964a,54b954ba55474a0e08bd35cc,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63455474a336231826f,54b954ba55474a0e08bd35cd,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63555474a336231a311,54b954ba55474a0e08bd35ce,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63455474a33623194ff,54b954ba55474a0e08bd35cf,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63455474a3362317c1c,54b954ba55474a0e08bd35d0,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63455474a336231887d,54b954ba55474a0e08bd35d1,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63555474a336231a1a5,54b954ba55474a0e08bd35d2,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63455474a3362318ab8,54b954ba55474a0e08bd35d3,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63555474a336231a225,54b954ba55474a0e08bd35d4,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63555474a336231a651,54b954ba55474a0e08bd35d5,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63455474a33623185f5,54b954ba55474a0e08bd35d6,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63455474a33623177fc,54b954ba55474a0e08bd35d7,TwoWay,crosslayer,None,train,road
5453b63455474a3362319041,5453b63555474a336231a3da,54b954ba55474a0e08bd35d8,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362317b73,54b954ba55474a0e08bd35d9,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231ad61,54b954ba55474a0e08bd35da,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a336231804d,54b954ba55474a0e08bd35db,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362317b79,54b954ba55474a0e08bd35dc,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623185ad,54b954ba55474a0e08bd35dd,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623174f0,54b954ba55474a0e08bd35de,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362319752,54b954ba55474a0e08bd35df,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623176d9,54b954ba55474a0e08bd35e0,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623188d4,54b954ba55474a0e08bd35e1,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231aa92,54b954ba55474a0e08bd35e2,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362318cff,54b954ba55474a0e08bd35e3,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a336231781d,54b954ba55474a0e08bd35e4,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63355474a33623172de,54b954ba55474a0e08bd35e5,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231a296,54b954ba55474a0e08bd35e6,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362317983,54b954ba55474a0e08bd35e7,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a3362319fc0,54b954ba55474a0e08bd35e8,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623183c0,54b954ba55474a0e08bd35e9,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231ac09,54b954ba55474a0e08bd35ea,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623181b0,54b954ba55474a0e08bd35eb,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a336231864b,54b954ba55474a0e08bd35ec,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623185b6,54b954ba55474a0e08bd35ed,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623187ce,54b954ba55474a0e08bd35ee,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231a32d,54b954ba55474a0e08bd35ef,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362317517,54b954ba55474a0e08bd35f0,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362317535,54b954ba55474a0e08bd35f1,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623194da,54b954ba55474a0e08bd35f2,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362317fca,54b954ba55474a0e08bd35f3,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231aa8f,54b954ba55474a0e08bd35f4,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a336231938d,54b954ba55474a0e08bd35f5,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a336231781e,54b954ba55474a0e08bd35f6,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623175ec,54b954ba55474a0e08bd35f7,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231aab7,54b954ba55474a0e08bd35f8,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623183d9,54b954ba55474a0e08bd35f9,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231a87d,54b954ba55474a0e08bd35fa,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a3362319c69,54b954ba55474a0e08bd35fb,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a3362318ae1,54b954ba55474a0e08bd35fc,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a3362319c71,54b954ba55474a0e08bd35fd,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63555474a336231a811,54b954ba55474a0e08bd35fe,TwoWay,crosslayer,None,train,road
5453b63555474a336231a5ca,5453b63455474a33623174d3,54b954ba55474a0e08bd35ff,TwoWay,crosslayer,None,train,road
5453b63455474a33623192fb,5453b63555474a3362319f88,54b954ba55474a0e08bd3600,TwoWay,crosslayer,None,train,road
5453b63455474a33623192fb,5453b63455474a3362317f35,54b954ba55474a0e08bd3601,TwoWay,crosslayer,None,train,road
5453b63455474a33623192fb,5453b63555474a3362319d67,54b954ba55474a0e08bd3602,TwoWay,crosslayer,None,train,road
5453b63455474a33623192fb,5453b63555474a336231a957,54b954ba55474a0e08bd3603,TwoWay,crosslayer,None,train,road
5453b63455474a33623192fb,5453b63455474a3362317a1e,54b954ba55474a0e08bd3604,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63455474a33623186d4,54b954ba55474a0e08bd3605,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63455474a3362318483,54b954ba55474a0e08bd3606,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63455474a336231803a,54b954ba55474a0e08bd3607,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63455474a3362319042,54b954ba55474a0e08bd3608,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63555474a336231a92c,54b954ba55474a0e08bd3609,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63455474a336231769e,54b954ba55474a0e08bd360a,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63455474a33623178ee,54b954ba55474a0e08bd360b,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63555474a336231aaa0,54b954ba55474a0e08bd360c,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63555474a336231aa98,54b954ba55474a0e08bd360d,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63555474a336231ae07,54b954ba55474a0e08bd360e,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63555474a336231a647,54b954ba55474a0e08bd360f,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63455474a3362318147,54b954ba55474a0e08bd3610,TwoWay,crosslayer,None,train,road
5453b63455474a3362318670,5453b63555474a336231a86e,54b954ba55474a0e08bd3611,TwoWay,crosslayer,None,train,road
