# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name
5453b63555474a336231a656,5453b63555474a336231a7eb,54b7bef755474a2bb2744dfb,TwoWay,road,D871
5453b63555474a3362319ad1,5453b63455474a3362318d26,54b7bef755474a2bb2744dfc,OneWay,road,None
5453b63555474a3362319ee5,5453b63555474a336231a92a,54b7bef755474a2bb2744dfd,TwoWay,road,None
5453b63555474a3362319ee5,5453b63455474a33623181f8,54b7bef755474a2bb2744dfe,TwoWay,road,None
5453b63455474a3362317759,5453b63455474a3362317e99,54b7bef755474a2bb2744dff,TwoWay,road,D88A
5453b63455474a3362317759,5453b63555474a3362319e2d,54b7bef755474a2bb2744e00,TwoWay,road,D231
5453b63555474a3362319afc,5453b63555474a336231a438,54b7bef755474a2bb2744e01,TwoWay,road,D910
5453b63555474a3362319afc,5453b63555474a336231a43a,54b7bef755474a2bb2744e02,OneWay,road,D910
5453b63555474a3362319a8c,5453b63555474a336231ae92,54b7bef755474a2bb2744e03,TwoWay,road,D188
5453b63555474a3362319a8c,5453b63455474a33623192de,54b7bef755474a2bb2744e04,TwoWay,road,D188
5453b63455474a3362318a49,5453b63455474a336231977a,54b7bef755474a2bb2744e05,TwoWay,road,D37
5453b63455474a3362319124,5453b63455474a3362319463,54b7bef755474a2bb2744e06,TwoWay,road,D86
5453b63555474a336231a461,5453b63555474a336231acf6,54b7bef755474a2bb2744e07,TwoWay,road,None
5453b63555474a336231a460,5453b63455474a3362317845,54b7bef755474a2bb2744e08,TwoWay,road,A15
5453b63455474a336231912a,5453b63455474a3362318369,54b7bef755474a2bb2744e09,TwoWay,road,D86
5453b63455474a336231912a,5453b63455474a3362318589,54b7bef755474a2bb2744e0a,TwoWay,road,D37
5453b63555474a336231a45f,5453b63555474a336231a2c4,54b7bef755474a2bb2744e0b,TwoWay,road,None
5453b63555474a336231a814,5453b63455474a3362319222,54b7bef755474a2bb2744e0c,TwoWay,road,D329.8
5453b63455474a3362318492,5453b63455474a33623194a0,54b7bef755474a2bb2744e0d,TwoWay,road,D29
5453b63455474a3362317d68,5453b63455474a3362319083,54b7bef755474a2bb2744e0e,TwoWay,road,D109P
5453b63455474a3362317d67,5453b63555474a336231a48d,54b7bef755474a2bb2744e0f,OneWay,road,None
5453b63455474a3362317d67,5453b63455474a33623197cc,54b7bef755474a2bb2744e10,OneWay,road,None
5453b63455474a3362317d67,5453b63455474a33623179bc,54b7bef755474a2bb2744e11,TwoWay,road,A1
5453b63455474a3362317d61,5453b63455474a33623192b7,54b7bef755474a2bb2744e12,TwoWay,road,D9
5453b63555474a3362319cab,5453b63555474a336231a1ed,54b7bef755474a2bb2744e13,TwoWay,road,None
5453b63555474a3362319cab,5453b63555474a336231a785,54b7bef755474a2bb2744e14,TwoWay,road,None
5453b63555474a3362319eaf,5453b63555474a336231a247,54b7bef755474a2bb2744e15,TwoWay,road,D139
5453b63555474a336231a72b,5453b63555474a336231a1c6,54b7bef755474a2bb2744e16,TwoWay,road,None
5453b63555474a336231a72b,5453b63455474a33623174db,54b7bef755474a2bb2744e17,TwoWay,road,None
5453b63455474a33623188ab,5453b63455474a3362317f49,54b7bef755474a2bb2744e18,TwoWay,road,D75
5453b63455474a33623192e3,5453b63455474a3362317899,54b7bef755474a2bb2744e19,TwoWay,road,None
5453b63455474a33623192e2,5453b63455474a33623181d7,54b7bef755474a2bb2744e1a,TwoWay,road,D162
5453b63455474a33623192e2,5453b63455474a3362317866,54b7bef755474a2bb2744e1b,TwoWay,road,None
5453b63455474a33623192df,5453b63455474a336231988b,54b7bef755474a2bb2744e1c,TwoWay,road,D983
5453b63455474a33623192df,5453b63555474a3362319c38,54b7bef755474a2bb2744e1d,TwoWay,road,None
5453b63455474a33623192e3,5453b63455474a3362318c47,54b7bef755474a2bb2744e1e,TwoWay,road,D14
5453b63555474a3362319ce0,5453b63455474a3362318514,54b7bef755474a2bb2744e1f,TwoWay,road,None
5453b63455474a33623181c3,5453b63455474a3362317841,54b7bef755474a2bb2744e20,TwoWay,road,None
5453b63555474a3362319cd5,5453b63455474a3362318db1,54b7bef755474a2bb2744e21,OneWay,road,None
5453b63555474a3362319cd8,5453b63555474a336231a6ba,54b7bef755474a2bb2744e22,TwoWay,road,None
5453b63555474a3362319cd5,5453b63555474a3362319ce0,54b7bef755474a2bb2744e23,TwoWay,road,None
5453b63555474a3362319abf,5453b63455474a3362319877,54b7bef755474a2bb2744e24,TwoWay,road,D21
5453b63555474a3362319abf,5453b63455474a3362317bd3,54b7bef755474a2bb2744e25,TwoWay,road,D21
5453b63455474a3362318135,5453b63455474a3362318515,54b7bef755474a2bb2744e26,TwoWay,road,None
5453b63455474a3362318135,5453b63555474a336231a27f,54b7bef755474a2bb2744e27,TwoWay,road,None
5453b63455474a33623199c1,5453b63455474a33623197a1,54b7bef755474a2bb2744e28,TwoWay,road,D100
5453b63455474a3362318a69,5453b63555474a336231a92e,54b7bef755474a2bb2744e29,TwoWay,road,None
5453b63455474a3362318a69,5453b63455474a3362317786,54b7bef755474a2bb2744e2a,TwoWay,road,None
5453b63455474a3362318a6a,5453b63555474a336231ac67,54b7bef755474a2bb2744e2b,TwoWay,road,D136B
5453b63455474a33623186a2,5453b63555474a336231a99c,54b7bef755474a2bb2744e2c,TwoWay,road,None
5453b63555474a3362319db6,5453b63455474a33623173c3,54b7bef755474a2bb2744e2d,TwoWay,road,D141
5453b63455474a33623186af,5453b63555474a336231a790,54b7bef755474a2bb2744e2e,TwoWay,road,D12
5453b63455474a3362318671,5453b63455474a33623173cb,54b7bef755474a2bb2744e2f,TwoWay,road,D74
5453b63455474a3362318737,5453b63555474a336231aecf,54b7bef755474a2bb2744e30,TwoWay,road,D2
5453b63455474a3362318671,5453b63555474a336231a9c2,54b7bef755474a2bb2744e31,TwoWay,road,D948
5453b63555474a336231a6e5,5453b63455474a3362317a37,54b7bef755474a2bb2744e32,TwoWay,road,None
5453b63555474a336231a32d,5453b63455474a336231864b,54b7bef755474a2bb2744e33,TwoWay,road,None
5453b63455474a3362317ef5,5453b63455474a33623195e3,54b7bef755474a2bb2744e34,TwoWay,road,D37
5453b63455474a3362317ef5,5453b63555474a336231a558,54b7bef755474a2bb2744e35,TwoWay,road,D20E
5453b63455474a3362317fca,5453b63455474a33623176d9,54b7bef755474a2bb2744e36,TwoWay,road,None
5453b63455474a3362317fca,5453b63455474a33623183d9,54b7bef755474a2bb2744e37,TwoWay,road,None
5453b63555474a336231a6e5,5453b63555474a336231a93a,54b7bef755474a2bb2744e38,TwoWay,road,None
5453b63555474a336231a8ff,5453b63455474a336231894f,54b7bef755474a2bb2744e39,TwoWay,road,D184
5453b63455474a3362318c8d,5453b63355474a3362317363,54b7bef755474a2bb2744e3a,TwoWay,road,None
5453b63455474a3362318c8d,5453b63555474a336231a8ff,54b7bef755474a2bb2744e3b,TwoWay,road,D184
5453b63455474a3362317e53,5453b63555474a3362319be9,54b7bef755474a2bb2744e3c,TwoWay,road,N370
5453b63455474a336231894f,5453b63555474a336231a5df,54b7bef755474a2bb2744e3d,TwoWay,road,D184
5453b63355474a3362317317,5453b63555474a3362319b8e,54b7bef755474a2bb2744e3e,OneWay,road,None
5453b63455474a3362318736,5453b63555474a336231a38d,54b7bef755474a2bb2744e3f,TwoWay,road,D81
5453b63455474a3362319967,5453b63455474a3362317e7d,54b7bef755474a2bb2744e40,TwoWay,road,None
5453b63455474a3362319966,5453b63455474a3362317a74,54b7bef755474a2bb2744e41,TwoWay,road,None
5453b63455474a3362319965,5453b63555474a336231a4c1,54b7bef755474a2bb2744e42,TwoWay,road,None
5453b63455474a3362319965,5453b63555474a336231a927,54b7bef755474a2bb2744e43,TwoWay,road,D392
5453b63455474a33623193c2,5453b63355474a3362317319,54b7bef755474a2bb2744e44,TwoWay,road,None
5453b63455474a33623193bb,5453b63455474a3362318f65,54b7bef755474a2bb2744e45,TwoWay,road,N330
5453b63455474a33623193bb,5453b63455474a3362317939,54b7bef755474a2bb2744e46,TwoWay,road,D401
5453b63455474a3362317727,5453b63455474a33623173cc,54b7bef755474a2bb2744e47,TwoWay,road,D404
5453b63455474a3362317726,5453b63455474a3362319858,54b7bef755474a2bb2744e48,TwoWay,road,D17
5453b63455474a33623181ba,5453b63455474a3362319062,54b7bef755474a2bb2744e49,TwoWay,road,None
5453b63455474a33623181b7,5453b63455474a3362317f3d,54b7bef755474a2bb2744e4a,TwoWay,road,D311
5453b63455474a33623181b7,5453b63555474a336231a412,54b7bef755474a2bb2744e4b,TwoWay,road,D321
5453b63455474a33623181b6,5453b63555474a3362319bbc,54b7bef755474a2bb2744e4c,TwoWay,road,D22
5453b63455474a33623181b5,5453b63455474a3362319985,54b7bef755474a2bb2744e4d,TwoWay,road,D86
5453b63455474a3362317bc5,5453b63555474a336231a617,54b7bef755474a2bb2744e4e,TwoWay,road,D660
5453b63455474a3362317bc5,5453b63455474a3362318ca3,54b7bef755474a2bb2744e4f,TwoWay,road,D157
5453b63455474a33623191c3,5453b63455474a33623186e6,54b7bef755474a2bb2744e50,TwoWay,road,None
5453b63455474a33623191c3,5453b63555474a336231ac12,54b7bef755474a2bb2744e51,TwoWay,road,None
5453b63455474a3362319804,5453b63555474a3362319c9a,54b7bef755474a2bb2744e52,TwoWay,road,D30
5453b63455474a3362319804,5453b63355474a3362317394,54b7bef755474a2bb2744e53,TwoWay,road,N186
5453b63455474a33623191c2,5453b63455474a3362317add,54b7bef755474a2bb2744e54,TwoWay,road,None
5453b63455474a33623191c3,5453b63555474a336231aaeb,54b7bef755474a2bb2744e55,TwoWay,road,None
5453b63455474a33623191c0,5453b63555474a336231aaec,54b7bef755474a2bb2744e56,TwoWay,road,D933
5453b63455474a33623191c0,5453b63555474a336231a319,54b7bef755474a2bb2744e57,TwoWay,road,D373
5453b63455474a336231934c,5453b63555474a336231aabc,54b7bef755474a2bb2744e58,TwoWay,road,D906
5453b63455474a336231934c,5453b63455474a33623184c9,54b7bef755474a2bb2744e59,TwoWay,road,D327.3
5453b63455474a336231810f,5453b63455474a3362318ed5,54b7bef755474a2bb2744e5a,TwoWay,road,D86
5453b63555474a336231a25c,5453b63555474a336231ab54,54b7bef755474a2bb2744e5b,TwoWay,road,D838
5453b63555474a336231a2b0,5453b63455474a3362318aaf,54b7bef755474a2bb2744e5c,TwoWay,road,D147.11
5453b63555474a336231a2b0,5453b63555474a336231ad99,54b7bef755474a2bb2744e5d,TwoWay,road,D101
5453b63555474a3362319a97,5453b63455474a33623182a9,54b7bef755474a2bb2744e5e,TwoWay,road,D605
5453b63455474a3362317720,5453b63455474a33623199c8,54b7bef755474a2bb2744e5f,TwoWay,road,D28
5453b63455474a3362318e71,5453b63555474a336231a71d,54b7bef755474a2bb2744e60,TwoWay,road,D68
5453b63555474a336231aea2,5453b63455474a3362317ff9,54b7bef755474a2bb2744e61,TwoWay,road,D86
5453b63555474a336231aea1,5453b63455474a33623182a3,54b7bef755474a2bb2744e62,TwoWay,road,D89
5453b63455474a3362318f53,5453b63555474a336231a8c0,54b7bef755474a2bb2744e63,TwoWay,road,D141.5
5453b63555474a336231aea2,5453b63455474a336231963d,54b7bef755474a2bb2744e64,TwoWay,road,D1
5453b63455474a3362317861,5453b63455474a33623182f4,54b7bef755474a2bb2744e65,TwoWay,road,D77
5453b63455474a3362317861,5453b63455474a3362317d8d,54b7bef755474a2bb2744e66,TwoWay,road,None
5453b63455474a336231785e,5453b63455474a33623192a7,54b7bef755474a2bb2744e67,TwoWay,road,D116A
5453b63455474a33623179d6,5453b63455474a3362318211,54b7bef755474a2bb2744e68,TwoWay,road,None
5453b63455474a33623179d7,5453b63455474a33623177b2,54b7bef755474a2bb2744e69,TwoWay,road,None
5453b63455474a3362318dd9,5453b63455474a3362319448,54b7bef755474a2bb2744e6a,TwoWay,road,D28
5453b63455474a3362318dd8,5453b63455474a33623187b8,54b7bef755474a2bb2744e6b,TwoWay,road,D222
5453b63555474a336231a128,5453b63555474a336231a58a,54b7bef755474a2bb2744e6c,TwoWay,road,N410
5453b63555474a3362319c99,5453b63455474a3362318c2c,54b7bef755474a2bb2744e6d,TwoWay,road,D392
5453b63555474a3362319c9e,5453b63455474a3362318d8c,54b7bef755474a2bb2744e6e,TwoWay,road,None
5453b63555474a3362319c9e,5453b63555474a3362319ee3,54b7bef755474a2bb2744e6f,TwoWay,road,D9
5453b63555474a3362319c9f,5453b63555474a3362319ed5,54b7bef755474a2bb2744e70,TwoWay,road,D106
5453b63555474a3362319c9b,5453b63455474a3362318c45,54b7bef755474a2bb2744e71,TwoWay,road,None
5453b63555474a3362319f4f,5453b63455474a3362318acd,54b7bef755474a2bb2744e72,TwoWay,road,D6015E8
5453b63555474a3362319c99,5453b63455474a336231970a,54b7bef755474a2bb2744e73,TwoWay,road,D41
5453b63455474a3362318c78,5453b63555474a336231a0f4,54b7bef755474a2bb2744e74,TwoWay,road,A13
5453b63455474a33623176a9,5453b63455474a3362319009,54b7bef755474a2bb2744e75,TwoWay,road,D110
5453b63455474a3362319334,5453b63455474a3362317ff9,54b7bef755474a2bb2744e76,TwoWay,road,D86
5453b63455474a3362318c78,5453b63455474a3362319790,54b7bef755474a2bb2744e77,TwoWay,road,D43
5453b63455474a33623176a9,5453b63455474a33623186d7,54b7bef755474a2bb2744e78,TwoWay,road,D110
5453b63455474a33623186b9,5453b63455474a3362317c92,54b7bef755474a2bb2744e79,TwoWay,road,D119.9
5453b63555474a336231a829,5453b63455474a3362319383,54b7bef755474a2bb2744e7a,TwoWay,road,D132
5453b63455474a3362319395,5453b63455474a336231777f,54b7bef755474a2bb2744e7b,TwoWay,road,D440
5453b63555474a336231a829,5453b63455474a33623188b8,54b7bef755474a2bb2744e7c,TwoWay,road,D82
5453b63555474a336231a369,5453b63555474a3362319ff0,54b7bef755474a2bb2744e7d,TwoWay,road,D168
5453b63455474a3362318c1b,5453b63555474a336231a6d3,54b7bef755474a2bb2744e7e,OneWay,road,A6B
5453b63355474a336231733b,5453b63555474a336231ad58,54b7bef755474a2bb2744e7f,OneWay,road,None
5453b63355474a336231733a,5453b63455474a336231817c,54b7bef755474a2bb2744e80,TwoWay,road,N410
5453b63455474a33623176fb,5453b63555474a336231a128,54b7bef755474a2bb2744e81,OneWay,road,None
5453b63355474a336231733b,5453b63455474a336231906f,54b7bef755474a2bb2744e82,TwoWay,road,D115
5453b63455474a33623176fb,5453b63455474a33623173af,54b7bef755474a2bb2744e83,OneWay,road,None
5453b63455474a33623176fb,5453b63555474a336231a955,54b7bef755474a2bb2744e84,TwoWay,road,D24
5453b63555474a336231a369,5453b63555474a336231a8d1,54b7bef755474a2bb2744e85,TwoWay,road,D168
5453b63455474a336231869e,5453b63455474a3362317795,54b7bef755474a2bb2744e86,TwoWay,road,None
5453b63455474a336231869e,5453b63455474a336231846f,54b7bef755474a2bb2744e87,TwoWay,road,None
5453b63455474a336231869d,5453b63455474a336231869a,54b7bef755474a2bb2744e88,TwoWay,road,None
5453b63455474a336231869d,5453b63555474a3362319c66,54b7bef755474a2bb2744e89,TwoWay,road,D120
5453b63555474a336231a3ec,5453b63455474a336231869e,54b7bef755474a2bb2744e8a,TwoWay,road,None
5453b63555474a336231a3eb,5453b63555474a3362319f89,54b7bef755474a2bb2744e8b,TwoWay,road,D5
5453b63455474a336231869c,5453b63455474a3362317685,54b7bef755474a2bb2744e8c,TwoWay,road,D21
5453b63455474a336231869c,5453b63455474a3362317890,54b7bef755474a2bb2744e8d,TwoWay,road,D303.1S
5453b63455474a3362319148,5453b63555474a336231ae4b,54b7bef755474a2bb2744e8e,TwoWay,road,None
5453b63455474a3362319148,5453b63455474a33623186cf,54b7bef755474a2bb2744e8f,TwoWay,road,None
5453b63455474a3362318c0b,5453b63555474a336231ac0a,54b7bef755474a2bb2744e90,OneWay,road,None
5453b63455474a3362318c0b,5453b63555474a336231ac0c,54b7bef755474a2bb2744e91,TwoWay,road,D199
5453b63455474a33623197b9,5453b63455474a3362317e74,54b7bef755474a2bb2744e92,TwoWay,road,D115
5453b63455474a3362318c0a,5453b63455474a3362319144,54b7bef755474a2bb2744e93,TwoWay,road,D143
5453b63555474a336231a4c4,5453b63455474a3362318851,54b7bef755474a2bb2744e94,TwoWay,road,None
5453b63555474a336231ad83,5453b63555474a336231a02e,54b7bef755474a2bb2744e95,TwoWay,road,D939
5453b63555474a336231ad84,5453b63455474a33623181e8,54b7bef755474a2bb2744e96,TwoWay,road,None
5453b63455474a3362317e40,5453b63555474a336231a897,54b7bef755474a2bb2744e97,TwoWay,road,D444
5453b63555474a3362319c41,5453b63555474a336231a824,54b7bef755474a2bb2744e98,TwoWay,road,D436
5453b63555474a3362319c41,5453b63455474a336231924f,54b7bef755474a2bb2744e99,TwoWay,road,D216
5453b63555474a3362319f30,5453b63555474a3362319f98,54b7bef755474a2bb2744e9a,TwoWay,road,D119
5453b63555474a3362319f30,5453b63455474a3362317fba,54b7bef755474a2bb2744e9b,TwoWay,road,D939
5453b63455474a336231808e,5453b63455474a33623194c4,54b7bef755474a2bb2744e9c,TwoWay,road,D31
5453b63555474a3362319f31,5453b63555474a336231aa20,54b7bef755474a2bb2744e9d,TwoWay,road,D114.3
5453b63455474a3362317b1e,5453b63555474a336231a348,54b7bef755474a2bb2744e9e,TwoWay,road,D606
5453b63555474a336231ae41,5453b63455474a3362319134,54b7bef755474a2bb2744e9f,TwoWay,road,D86
5453b63455474a3362318de7,5453b63555474a336231a0fe,54b7bef755474a2bb2744ea0,TwoWay,road,D47
5453b63455474a3362318de7,5453b63455474a3362317bca,54b7bef755474a2bb2744ea1,TwoWay,road,None
5453b63555474a336231ae41,5453b63455474a3362317695,54b7bef755474a2bb2744ea2,TwoWay,road,D19
5453b63455474a3362317be0,5453b63555474a336231a421,54b7bef755474a2bb2744ea3,TwoWay,road,D47A
5453b63455474a336231754b,5453b63555474a3362319cf3,54b7bef755474a2bb2744ea4,TwoWay,road,D717.S3
5453b63455474a3362318c53,5453b63455474a3362317422,54b7bef755474a2bb2744ea5,OneWay,road,None
5453b63455474a3362318c53,5453b63455474a3362317424,54b7bef755474a2bb2744ea6,OneWay,road,None
5453b63455474a3362318c54,5453b63555474a336231a5aa,54b7bef755474a2bb2744ea7,TwoWay,road,D28
5453b63455474a3362318c54,5453b63455474a33623183b5,54b7bef755474a2bb2744ea8,TwoWay,road,D996
5453b63455474a3362318c52,5453b63455474a33623191d2,54b7bef755474a2bb2744ea9,TwoWay,road,None
5453b63555474a336231a606,5453b63555474a3362319f81,54b7bef755474a2bb2744eaa,TwoWay,road,D19.3
5453b63455474a33623180a6,5453b63455474a33623188ff,54b7bef755474a2bb2744eab,TwoWay,road,D143
5453b63455474a3362318825,5453b63555474a3362319aaa,54b7bef755474a2bb2744eac,TwoWay,road,None
5453b63455474a336231887a,5453b63555474a336231a13a,54b7bef755474a2bb2744ead,TwoWay,road,D51
5453b63455474a3362318b25,5453b63455474a33623175f6,54b7bef755474a2bb2744eae,TwoWay,road,None
5453b63455474a3362318b25,5453b63555474a336231a18b,54b7bef755474a2bb2744eaf,TwoWay,road,None
5453b63455474a33623191a8,5453b63455474a3362318f52,54b7bef755474a2bb2744eb0,TwoWay,road,D22
5453b63555474a336231adf9,5453b63455474a3362318606,54b7bef755474a2bb2744eb1,TwoWay,road,D98
5453b63555474a336231adf9,5453b63455474a3362318bf1,54b7bef755474a2bb2744eb2,TwoWay,road,D403
5453b63455474a33623199c0,5453b63455474a33623190e5,54b7bef755474a2bb2744eb3,TwoWay,road,D921
5453b63555474a336231a8b2,5453b63555474a336231a5e9,54b7bef755474a2bb2744eb4,TwoWay,road,None
5453b63555474a336231a8b2,5453b63455474a3362317d7e,54b7bef755474a2bb2744eb5,TwoWay,road,D136
5453b63455474a336231766a,5453b63555474a336231a8c7,54b7bef755474a2bb2744eb6,TwoWay,road,D17
5453b63455474a33623185dc,5453b63555474a3362319caa,54b7bef755474a2bb2744eb7,TwoWay,road,D28
5453b63455474a33623199de,5453b63455474a3362318a95,54b7bef755474a2bb2744eb8,TwoWay,road,D306.2
5453b63455474a33623199de,5453b63455474a3362317c1f,54b7bef755474a2bb2744eb9,TwoWay,road,D306
5453b63555474a3362319ec6,5453b63555474a336231aa6e,54b7bef755474a2bb2744eba,OneWay,road,N104
5453b63555474a3362319ec2,5453b63455474a33623187df,54b7bef755474a2bb2744ebb,TwoWay,road,D152
5453b63555474a3362319ec2,5453b63455474a3362318874,54b7bef755474a2bb2744ebc,TwoWay,road,None
5453b63555474a3362319ec6,5453b63455474a3362317906,54b7bef755474a2bb2744ebd,OneWay,road,N104
5453b63455474a3362318a74,5453b63455474a336231861d,54b7bef755474a2bb2744ebe,TwoWay,road,D4
5453b63455474a3362318a74,5453b63555474a336231a36c,54b7bef755474a2bb2744ebf,OneWay,road,D86A
5453b63555474a336231aa32,5453b63455474a336231898a,54b7bef755474a2bb2744ec0,TwoWay,road,A4
5453b63555474a336231aa30,5453b63455474a3362317a9b,54b7bef755474a2bb2744ec1,TwoWay,road,D11
5453b63555474a336231aa30,5453b63555474a336231a6ac,54b7bef755474a2bb2744ec2,TwoWay,road,D11
5453b63555474a336231aa2e,5453b63555474a3362319bd5,54b7bef755474a2bb2744ec3,TwoWay,road,None
5453b63555474a336231a753,5453b63455474a336231762e,54b7bef755474a2bb2744ec4,TwoWay,road,D3
5453b63455474a3362318c5c,5453b63555474a336231a7ac,54b7bef755474a2bb2744ec5,TwoWay,road,D101
5453b63455474a3362317d70,5453b63555474a336231ae95,54b7bef755474a2bb2744ec6,TwoWay,road,D915
5453b63455474a3362317d70,5453b63455474a3362317fef,54b7bef755474a2bb2744ec7,TwoWay,road,D53
5453b63555474a336231a3e8,5453b63455474a3362318fe1,54b7bef755474a2bb2744ec8,TwoWay,road,D26
5453b63555474a336231a3e3,5453b63555474a336231ab89,54b7bef755474a2bb2744ec9,TwoWay,road,D82
5453b63455474a3362317693,5453b63455474a33623178a6,54b7bef755474a2bb2744eca,TwoWay,road,D25
5453b63455474a3362319556,5453b63555474a336231a729,54b7bef755474a2bb2744ecb,TwoWay,road,D117
