# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name
5453b63555474a336231a6f5,5453b63555474a336231aed4,54b7bef855474a2bb2748aee,TwoWay,train,RER D
5453b63555474a336231a6f5,5453b63455474a33623179a4,54b7bef855474a2bb2748aef,TwoWay,train,RER D
5453b63555474a336231a952,5453b63455474a336231897d,54b7bef855474a2bb2748af0,TwoWay,train,RER D
5453b63555474a336231a952,5453b63455474a336231753c,54b7bef855474a2bb2748af1,TwoWay,train,RER D
5453b63455474a3362318b96,5453b63455474a336231749b,54b7bef855474a2bb2748c27,TwoWay,train,RER C
5453b63555474a336231a885,5453b63455474a336231922b,54b7bef855474a2bb2748c28,TwoWay,train,RER C
5453b63455474a336231865d,5453b63455474a336231904d,54b7bef855474a2bb2748c29,TwoWay,train,RER C
5453b63455474a3362318a84,5453b63555474a336231a5ca,54b7bef855474a2bb2748c2a,TwoWay,train,RER C
5453b63455474a33623179d9,5453b63455474a33623177a4,54b7bef855474a2bb2748c2b,TwoWay,train,RER C
5453b63455474a33623179d9,5453b63455474a33623197c4,54b7bef855474a2bb2748c2c,TwoWay,train,RER C
5453b63455474a336231918f,5453b63555474a3362319dc3,54b7bef855474a2bb2748c2d,TwoWay,train,RER C
5453b63455474a3362318b96,5453b63455474a3362318e1a,54b7bef855474a2bb2748c2e,TwoWay,train,RER C
5453b63455474a3362318146,5453b63455474a3362317475,54b7bef855474a2bb2748c2f,TwoWay,train,RER C
5453b63555474a3362319f5c,5453b63555474a3362319e0e,54b7bef855474a2bb2748c30,TwoWay,train,RER C
5453b63455474a3362318e06,5453b63555474a336231ab02,54b7bef855474a2bb2748c8d,TwoWay,train,RER A
5453b63455474a3362317f60,5453b63555474a336231aedb,54b7bef855474a2bb2748f70,TwoWay,train,RER E
5453b63455474a33623177e8,5453b63455474a33623190ff,54b7bef855474a2bb2748fa9,TwoWay,train,RER B
5453b63455474a3362317f2d,5453b63555474a336231a5ca,54b7bef855474a2bb2748faa,TwoWay,train,RER B
5453b63455474a3362317c00,5453b63455474a33623177e4,54b7bef855474a2bb2748fab,TwoWay,train,RER B
5453b63555474a336231a3f1,5453b63555474a336231a413,54b7bef855474a2bb2748fac,TwoWay,train,RER B
5453b63555474a336231a3f1,5453b63555474a336231a4fa,54b7bef855474a2bb2748fad,TwoWay,train,RER B
5453b63455474a33623177e3,5453b63455474a3362318ff6,54b7bef855474a2bb2748fae,TwoWay,train,RER B
5453b63455474a3362317f2d,5453b63455474a33623188cf,54b7bef855474a2bb2748faf,TwoWay,train,RER B
5453b63455474a33623177e4,5453b63455474a3362318c57,54b7bef855474a2bb2748fb0,TwoWay,train,RER B
5453b63455474a33623177e4,5453b63555474a3362319fa7,54b7bef855474a2bb2748fb1,TwoWay,train,RER B
5453b63455474a3362317c00,5453b63455474a3362319446,54b7bef855474a2bb2748fb2,TwoWay,train,RER B
5453b63555474a336231a04d,5453b63555474a336231ac45,54b7bef855474a2bb274953a,TwoWay,train,RER E
5453b63455474a33623191a1,5453b63555474a336231a036,54b7bef855474a2bb274953b,TwoWay,train,RER E
5453b63455474a33623191a1,5453b63455474a3362319386,54b7bef855474a2bb274953c,TwoWay,train,RER E
