# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name,Source Layer,Target Layer
5453b63455474a3362317542,5453b63355474a336231733a,54b954b955474a0e08bd2fb2,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a33623191c5,54b954b955474a0e08bd2fb3,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a336231928d,54b954b955474a0e08bd2fb4,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a336231928a,54b954b955474a0e08bd2fb5,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63555474a336231a955,54b954b955474a0e08bd2fb6,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a336231817c,54b954b955474a0e08bd2fb7,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a3362317955,54b954b955474a0e08bd2fb8,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317542,5453b63455474a3362319821,54b954b955474a0e08bd2fb9,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178c1,5453b63455474a33623188d4,54b954b955474a0e08bd2fba,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178c1,5453b63455474a3362318cff,54b954b955474a0e08bd2fbb,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178c1,5453b63455474a33623183c0,54b954b955474a0e08bd2fbc,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178c1,5453b63455474a33623181b0,54b954b955474a0e08bd2fbd,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178c1,5453b63455474a3362318a69,54b954b955474a0e08bd2fbe,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178c1,5453b63455474a3362317786,54b954b955474a0e08bd2fbf,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178c1,5453b63455474a33623181c9,54b954b955474a0e08bd2fc0,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178ce,5453b63455474a33623174d7,54b954b955474a0e08bd2fc1,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178ce,5453b63455474a3362318033,54b954b955474a0e08bd2fc2,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178ce,5453b63455474a336231847e,54b954b955474a0e08bd2fc3,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178ce,5453b63455474a336231878b,54b954b955474a0e08bd2fc4,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a3362319377,54b954b955474a0e08bd2fc5,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a3362318121,54b954b955474a0e08bd2fc6,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a3362319619,54b954b955474a0e08bd2fc7,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a3362319a04,54b954b955474a0e08bd2fc8,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a33623175ac,54b954b955474a0e08bd2fc9,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a3362318317,54b954b955474a0e08bd2fca,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63555474a336231a07d,54b954b955474a0e08bd2fcb,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a33623174d6,54b954b955474a0e08bd2fcc,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a336231922c,54b954b955474a0e08bd2fcd,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a33623199f4,54b954b955474a0e08bd2fce,TwoWay,crosslayer,None,metro,road
5453b63455474a33623178cf,5453b63455474a336231878b,54b954b955474a0e08bd2fcf,TwoWay,crosslayer,None,metro,road
5453b63455474a33623187b6,5453b63455474a3362318a19,54b954b955474a0e08bd2fd0,TwoWay,crosslayer,None,metro,road
5453b63455474a33623187b6,5453b63555474a336231ae9c,54b954b955474a0e08bd2fd1,TwoWay,crosslayer,None,metro,road
5453b63455474a33623187b6,5453b63555474a336231a978,54b954b955474a0e08bd2fd2,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318dab,5453b63555474a336231ae4b,54b954b955474a0e08bd2fd3,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318dab,5453b63455474a33623186cf,54b954b955474a0e08bd2fd4,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318dab,5453b63455474a3362318036,54b954b955474a0e08bd2fd5,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63455474a33623174cf,54b954b955474a0e08bd2fd6,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63455474a336231781d,54b954b955474a0e08bd2fd7,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63455474a3362318ad0,54b954b955474a0e08bd2fd8,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63455474a3362318ad3,54b954b955474a0e08bd2fd9,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63455474a3362317517,54b954b955474a0e08bd2fda,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63555474a3362319b6b,54b954b955474a0e08bd2fdb,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63455474a33623194d8,54b954b955474a0e08bd2fdc,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63455474a3362318ae1,54b954b955474a0e08bd2fdd,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e89,5453b63455474a3362319685,54b954b955474a0e08bd2fde,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e87,5453b63455474a33623174cf,54b954b955474a0e08bd2fdf,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e87,5453b63455474a3362318ad0,54b954b955474a0e08bd2fe0,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e87,5453b63455474a3362318ad3,54b954b955474a0e08bd2fe1,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e87,5453b63555474a336231a78e,54b954b955474a0e08bd2fe2,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e87,5453b63555474a3362319d6d,54b954b955474a0e08bd2fe3,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e87,5453b63555474a3362319b6b,54b954b955474a0e08bd2fe4,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e87,5453b63455474a3362319853,54b954b955474a0e08bd2fe5,TwoWay,crosslayer,None,metro,road
5453b63455474a3362318e87,5453b63455474a3362319685,54b954b955474a0e08bd2fe6,TwoWay,crosslayer,None,metro,road
5453b63455474a33623180c5,5453b63455474a3362318f33,54b954b955474a0e08bd2fe7,TwoWay,crosslayer,None,metro,road
5453b63455474a33623180c5,5453b63455474a33623186e7,54b954b955474a0e08bd2fe8,TwoWay,crosslayer,None,metro,road
5453b63455474a33623180c5,5453b63555474a3362319baa,54b954b955474a0e08bd2fe9,TwoWay,crosslayer,None,metro,road
5453b63455474a33623180c4,5453b63455474a3362318e8e,54b954b955474a0e08bd2fea,TwoWay,crosslayer,None,metro,road
5453b63455474a33623180c4,5453b63455474a3362317e55,54b954b955474a0e08bd2feb,TwoWay,crosslayer,None,metro,road
5453b63455474a33623180c4,5453b63455474a3362318e92,54b954b955474a0e08bd2fec,TwoWay,crosslayer,None,metro,road
5453b63455474a33623180c6,5453b63455474a33623195f2,54b954b955474a0e08bd2fed,TwoWay,crosslayer,None,metro,road
5453b63455474a33623180c6,5453b63555474a3362319baa,54b954b955474a0e08bd2fee,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317969,5453b63555474a336231a0af,54b954b955474a0e08bd2fef,TwoWay,crosslayer,None,metro,road
5453b63455474a3362319078,5453b63555474a336231a64c,54b954b955474a0e08bd2ff0,TwoWay,crosslayer,None,metro,road
5453b63455474a3362319078,5453b63455474a33623199e4,54b954b955474a0e08bd2ff1,TwoWay,crosslayer,None,metro,road
5453b63455474a3362319078,5453b63555474a3362319c74,54b954b955474a0e08bd2ff2,TwoWay,crosslayer,None,metro,road
5453b63455474a3362319078,5453b63455474a3362319321,54b954b955474a0e08bd2ff3,TwoWay,crosslayer,None,metro,road
5453b63455474a336231907e,5453b63455474a3362319017,54b954b955474a0e08bd2ff4,TwoWay,crosslayer,None,metro,road
5453b63455474a336231907e,5453b63555474a336231acbb,54b954b955474a0e08bd2ff5,TwoWay,crosslayer,None,metro,road
5453b63455474a336231907e,5453b63455474a3362317494,54b954b955474a0e08bd2ff6,TwoWay,crosslayer,None,metro,road
5453b63455474a336231907e,5453b63555474a3362319e43,54b954b955474a0e08bd2ff7,TwoWay,crosslayer,None,metro,road
5453b63455474a336231907e,5453b63555474a336231ad9c,54b954b955474a0e08bd2ff8,TwoWay,crosslayer,None,metro,road
5453b63455474a336231907e,5453b63455474a3362318df3,54b954b955474a0e08bd2ff9,TwoWay,crosslayer,None,metro,road
5453b63455474a336231907e,5453b63455474a3362317a06,54b954b955474a0e08bd2ffa,TwoWay,crosslayer,None,metro,road
5453b63555474a336231aeae,5453b63455474a3362319974,54b954b955474a0e08bd2ffb,TwoWay,crosslayer,None,metro,road
5453b63555474a336231aeae,5453b63455474a3362318ce3,54b954b955474a0e08bd2ffc,TwoWay,crosslayer,None,metro,road
5453b63555474a336231aeae,5453b63555474a336231a115,54b954b955474a0e08bd2ffd,TwoWay,crosslayer,None,metro,road
5453b63555474a336231aeae,5453b63555474a336231acca,54b954b955474a0e08bd2ffe,TwoWay,crosslayer,None,metro,road
5453b63555474a336231aeae,5453b63555474a336231aa88,54b954b955474a0e08bd2fff,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a7e7,5453b63455474a3362319274,54b954b955474a0e08bd3000,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a7e7,5453b63455474a3362318c11,54b954b955474a0e08bd3001,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a7e7,5453b63555474a336231a894,54b954b955474a0e08bd3002,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a7e7,5453b63555474a336231a44f,54b954b955474a0e08bd3003,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a7e7,5453b63555474a336231adaa,54b954b955474a0e08bd3004,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a7e7,5453b63455474a3362318e27,54b954b955474a0e08bd3005,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a7e7,5453b63455474a336231904c,54b954b955474a0e08bd3006,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a513,5453b63555474a336231ae03,54b954b955474a0e08bd3007,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a513,5453b63455474a3362317803,54b954b955474a0e08bd3008,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a513,5453b63455474a336231835d,54b954b955474a0e08bd3009,TwoWay,crosslayer,None,metro,road
5453b63555474a336231a513,5453b63555474a336231a66a,54b954b955474a0e08bd300a,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317e7b,5453b63555474a336231a5ba,54b954b955474a0e08bd300b,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317e7b,5453b63455474a336231745c,54b954b955474a0e08bd300c,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317e7b,5453b63455474a33623199a2,54b954b955474a0e08bd300d,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317e7b,5453b63455474a3362318508,54b954b955474a0e08bd300e,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317e7b,5453b63555474a336231a6a9,54b954b955474a0e08bd300f,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317e7b,5453b63555474a3362319de8,54b954b955474a0e08bd3010,TwoWay,crosslayer,None,metro,road
5453b63555474a3362319e0a,5453b63555474a336231a6e5,54b954b955474a0e08bd3011,TwoWay,crosslayer,None,metro,road
5453b63555474a3362319e0a,5453b63555474a336231a93a,54b954b955474a0e08bd3012,TwoWay,crosslayer,None,metro,road
5453b63555474a3362319e0a,5453b63455474a33623188ce,54b954b955474a0e08bd3013,TwoWay,crosslayer,None,metro,road
5453b63555474a3362319e0a,5453b63455474a33623196e7,54b954b955474a0e08bd3014,TwoWay,crosslayer,None,metro,road
5453b63555474a3362319e0a,5453b63455474a3362317a37,54b954b955474a0e08bd3015,TwoWay,crosslayer,None,metro,road
5453b63555474a3362319e0a,5453b63555474a3362319e99,54b954b955474a0e08bd3016,TwoWay,crosslayer,None,metro,road
5453b63555474a3362319e0a,5453b63555474a336231ad12,54b954b955474a0e08bd3017,TwoWay,crosslayer,None,metro,road
5453b63455474a33623179b4,5453b63555474a336231a511,54b954b955474a0e08bd3018,TwoWay,crosslayer,None,metro,road
5453b63455474a33623179b4,5453b63555474a336231a2e1,54b954b955474a0e08bd3019,TwoWay,crosslayer,None,metro,road
5453b63455474a33623179b4,5453b63555474a336231abcb,54b954b955474a0e08bd301a,TwoWay,crosslayer,None,metro,road
5453b63455474a33623179b4,5453b63555474a336231a50a,54b954b955474a0e08bd301b,TwoWay,crosslayer,None,metro,road
5453b63455474a33623179b4,5453b63555474a336231abe8,54b954b955474a0e08bd301c,TwoWay,crosslayer,None,metro,road
5453b63555474a336231aec1,5453b63555474a336231a1d7,54b954b955474a0e08bd301d,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de4,5453b63555474a336231adb4,54b954b955474a0e08bd301e,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de4,5453b63455474a3362319971,54b954b955474a0e08bd301f,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de4,5453b63455474a33623196dc,54b954b955474a0e08bd3020,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de4,5453b63455474a3362317a6f,54b954b955474a0e08bd3021,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de4,5453b63455474a3362317784,54b954b955474a0e08bd3022,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de4,5453b63455474a33623186cc,54b954b955474a0e08bd3023,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de4,5453b63555474a336231a0c7,54b954b955474a0e08bd3024,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de4,5453b63455474a3362317a71,54b954b955474a0e08bd3025,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de2,5453b63455474a3362317eba,54b954b955474a0e08bd3026,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de2,5453b63455474a336231783b,54b954b955474a0e08bd3027,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de3,5453b63455474a3362318483,54b954b955474a0e08bd3028,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de3,5453b63455474a3362319971,54b954b955474a0e08bd3029,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de3,5453b63455474a3362317a6f,54b954b955474a0e08bd302a,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de3,5453b63555474a336231a0c7,54b954b955474a0e08bd302b,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de3,5453b63455474a3362317a71,54b954b955474a0e08bd302c,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de0,5453b63555474a3362319c3f,54b954b955474a0e08bd302d,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de0,5453b63455474a3362319755,54b954b955474a0e08bd302e,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de0,5453b63455474a336231975a,54b954b955474a0e08bd302f,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de0,5453b63555474a336231a48e,54b954b955474a0e08bd3030,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de0,5453b63455474a3362318f99,54b954b955474a0e08bd3031,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de1,5453b63555474a336231adb4,54b954b955474a0e08bd3032,TwoWay,crosslayer,None,metro,road
5453b63455474a3362317de1,5453b63455474a3362319971,54b954b955474a0e08bd3033,TwoWay,crosslayer,None,metro,road
